name,label
සුරත්,0
මුහම්මදු,1
ඞඛඝහමුහම්මටු,0
චින්තක,1
චින්තා,0
ඞචින්තත,0
සෙයිනුදීන්,1
සසයිනුදින්,0
සසෙසිනුදින්,0
ලොකුකැටියපේගේ,1
ලොකුකැටියපේගේ,0
ලොකුකැටියපේගේ,0
අහමඩ්,1
අගමඩ්,0
බෙල්ලාල,1
සුරවීර,1
විමලනන්ද,1
චිමලනන්ද,0
ගමගේ,1
ඬගමගේ,0
ේසඝඹගමගේ,0
සඳුන්,1
වර්ණකුලසූරිය,1
වර්ණකුලසූර්ය,0
රේණුකා,1
රේණුකා,0
ඞඈරෙේණුකා,0
ප්‍රනාන්දු,1
ප්‍රනාන්ද්‍ර්‍ය,0
සලීම්,1
ෞඞඝඈසලීම්,0
ලියන,1
ලියනය,0
ෆාතිමා,1
ෆාබ්ම්ා,0
පොතුපිටියේ,1
පපාතුපිටියේ,0
පොතුපිටියේ,0
විජේතුං,1
විපේතන,0
චිපේතු්‍ය,0
ගුණපාල,1
ආරච්චිල්ලාගේ,1
ආරච්චිල්ලාගේ,0
ආරච්චිල්ලාගේ,0
කොස්වත්ත,1
කොස්වත්ත,0
කොස්වත්ත,0
චන්ද්‍රවංශ,1
ඞචන්ද්‍රවචංශග,0
චන්දූවංශ,0
කුමාරි,1
කුමාර,0
දිනුෂි,1
දිනුම්,0
සුජීවා,1
සුරිවා,0
සුජ්වා,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
පුෂ්පකුමාර,1
ප්‍රියශාන්,1
ර්‍රියශාන්,0
සුරංගිකා,1
ඞසුරංගිකා,0
තෙන්නා,1
ෂඝතෙන්නා,0
පතිරණගෙයි,1
පතනිරණගෙයි,0
උදයාංගනි,1
විස්මපාල,1
වචිස්මපාල,0
විතානගේ,1
චිතානගේ,0
විතානගේ,0
දිසානායක,1
උදාන,1
එනාන,0
මහානායකගේ,1
මහානායකගේ,0
මහානායකගේ,0
ජයරත්න,1
පයරත්න,0
රත්නායක,1
ජුරියන්ස්,1
පූරියන්ස්,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
හාගල,1
හාගගු,0
පෙරේරා,1
පෙරේරා,0
පෙරේරා,0
චන්දිකා,1
ඞඇචන්දිකා,0
නීලක,1
ගීලලධ,0
ජයමාලී,1
සුරේෂ්කුමාර්,1
සුරේෂ්කූුමාර්,0
සුරේෂ්තුමාර්,0
ගුණසීලි,1
ේඞඨගුණසිලි,0
ඞගුණසිලි,0
රහීම්,1
රහිම්,0
කුමාර,1
රන්බන්ඩා,1
ඕඈරන්බන්ඩා,0
ජයසිරි,1
පයසිර,0
සෙනවිරත්න,1
නිමන්ත,1
ඞනිමන්ත,0
සිවාබ්දීන්,1
සිවාබ්දින්,0
මාන්නක්කාරලාගේ,1
මාන්නක්කාරලාගේ,0
මාන්නක්කාරලාගේ,0
තයුරි,1
අයුර,0
තරරි,0
හෙට්ටි,1
ඞේඞවගෙට්ටි,0
හෙට්ට්,0
මේනකා,1
මේනකා,0
මේනකා,0
සිංගක්කාරගේ,1
සිංගක්කාරගේ,0
සිංගක්කාරගේ,0
අනස්,1
නිශාන්ත,1
නිශාන්තං,0
සුබසිංහ,1
ඞඈසුබසිංහ,0
ගයෝෂිමා,1
ගයෝෂිමා,0
ගයෝෂිමා,0
සප්‍රාන්,1
සර්‍රාන්,0
ඉසප්‍රාන්,0
ලියන,1
ලියා,0
ලියතා,0
ලලිත්,1
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
කුමාර,1
ෆාතිමා,1
ඛඞශෆාතිමා,0
මොහමඩ්,1
ේශමොහමඩ්,0
ේඈලෛමොහමඩ්,0
සමීර,1
යසිව්ර,0
සම්්ර,0
මහේස්වරන්,1
මහේස්චරන්,0
හමහේස්වරන්ට,0
පුංචිබණ්ඩාගේ,1
පුංචිබණ්ඩාගේ,0
පුංචිබණ්ඩාගේ,0
දියුණුගල,1
කුමාරි,1
බමාර,0
ඉෆාත්,1
ෆොත්,0
සිරිවර්ධන,1
සිරවර්ධධා,0
ගෙදර,1
රිශාන්තිනි,1
උරශාන්තිනි,0
ජයශානි,1
ජයශානිී,0
තරිඳු,1
පරදු,0
තරිදු,0
ආරච්චි,1
ආරච්ච්,0
සුමනාවතී,1
ඞඈසුමනාවතී,0
සුදර්ශි,1
සුදර්සි,0
දර්ශන්,1
ඞදර්ශන්,0
දර්ශශ්,0
සිවකුමාර,1
විජේකාන්ත්,1
වචිජේකාන්ත්,0
විජේකාන්ත්,0
පෙරුමාල්ගේ,1
පෙරැමාල්ගේ,0
පෙරුමාල්ගේ,0
කන්දේ,1
කන්දේ,0
කන්දේ,0
දර්ශනී,1
දූර්ශනී,0
ඩැනියල්,1
ඬැනියල්,0
රංජිත්,1
රංජික්,0
කුරුප්පුගේ,1
කුරුප්පුගේ,0
කුරුප්පුගේ,0
කුමාර,1
ඞඝඉකුමාර,0
අම්ජද්,1
අම්රපද්,0
අම්ජදු,0
දිලාන්,1
ඉදිලාන්,0
රෝහිත,1
රෝහ්ත,0
රෝහිත,0
හෙට්ටි,1
නෙට්ට්,0
යහෙට්ටි,0
තොමරාසන්,1
තොමරාසන්,0
තොමරාසන්,0
තේවරාසන්,1
තේචරාසන්ං,0
තේවරාසන්,0
නිරෝෂනී,1
ඞනිරෝෂනී,0
ඞනිරෝෂනී,0
වීරලාගේ,1
වීරලාගේ,0
වීරලාගේ,0
සඳමාලි,1
සඳමාලිං,0
හොරහේන්,1
හොරනේන්,0
ඞහගොරහේන්,0
ආරියදාසගේ,1
ආර්යදාසගේ,0
ආරියදාසගේ,0
හේවගේ,1
හේවගේ,0
හේවගේ,0
විදානලාගේ,1
විදානලාගේ,0
විදානලාගේ,0
ලක්ෂාන්,1
ජඥ්‍රක්‍්ෂාන්,0
තන්ත්‍රිගේ,1
තන්ත්‍රිගේ,0
තන්ත්‍රිගශේ,0
රාජපක්‍ෂ,1
රාජපක්ෂත,0
රාජපක්සු,0
ජයරත්න,1
දුල්ෆාන්,1
ඞඛදුල්ෆථාන්,0
පෙරේරා,1
පෙරේරා,0
ේශපෙරේරා,0
සිවසත්‍යරාජ්,1
සිචසත්‍යරාජිං,0
නජාත්,1
ඉනරාත්,0
ගීකියනගේ,1
හීකියනගේ,0
ගීකියනගේ,0
මොහොමඩ්,1
මොහොමඩ්,0
මොහොමඩ්,0
කොඩිපිලගේ,1
කොඩ්පිලගේං,0
කොඩිපිලගේ,0
කමනි,1
ඬඞකමනි,0
ඛඛකමනි,0
බමුණුසිංහ,1
ඞබබමුණුසිං,0
තංගවඩිවේල්,1
තංගවඩ්වේල්,0
තංගවඩිවේල්,0
කමනී,1
කමනි,0
අර්ෂනිලඉත්ත,1
රත්නායක,1
රත්තායක,0
කුමාරදාස,1
විජේසූරිය,1
වචිපේසූර්ය,0
විජේසූරිය,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
අතපත්තු,1
ශර්මිලා,1
ඞශර්ම්ලාමං,0
ේඞඔශර්ම්ලා,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
පෙරමුණේ,1
පෙරමුණේ,0
අවපෙරමුණේ,0
කපුගමගේ,1
කපුගමගේ,0
ඞකපුගමගේ,0
රාධක්‍රිෂ්ණන්,1
රාධඛ්‍රිෂ්ණන්,0
ලියනගේ,1
ඉියනගේ,0
ඨඈඡලියනගේ,0
නවීන්ද්‍යා,1
ඞනවචීන්ද්‍යා,0
ප්‍රියාංගනී,1
ඞප්‍රියාංගනනී,0
ෆව්සියා,1
ෆුව්සියා,0
කටුගහ,1
ඞඬකටුගන,0
කරුග්‍ය,0
ආරච්චිගේ,1
ආරච්චිගේ,0
ඞශඈඅආරච්චිගේ,0
ලේකමලාගේ,1
ලේකමලාගේ,0
ලේකලොගේ,0
නවීන්,1
ඞඬඉනචවීන්,0
ආරියපාල,1
ආර්යපාල,0
ඞඈඅආරියපාල,0
නිමාලි,1
ඞනිමාලිං,0
දෙළංකා,1
ඞහදෙළංකා,0
ඞදෙළංකා,0
ප්‍රසන්න,1
අප්‍රසන්න,0
දිනති,1
දිනත්,0
වලිමිණී,1
ඞවලිම්ව්,0
වලිම්මා,0
පින්නදූව,1
අහින්නදූවූ,0
පින්නදුටු,0
විදාන,1
අබේසිංහ,1
අබේසිංහ,0
අබේසිංහ,0
නිලන්ති,1
සඳුනි,1
හැන්නදිගේ,1
හැන්නදිගේ,0
හැන්නදිගේ,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේං,0
චමින්ද,1
චම්න්දූ,0
චමිනද,0
දිල්කි,1
දිල්ති,0
මොහොමඩ්,1
මොහොමඩ්,0
මොහොමඩ්,0
රාසික්කීන්,1
රාසික්හීන්,0
රසික්කීන්,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
වර්ණසූරිය,1
වර්ණයූරය,0
අඹගොමු,1
අඹගොමු,0
අඹගොමු,0
ආරච්චිගේ,1
ආරච්චිගේං,0
ආරච්චිගේ,0
සමදරා,1
සමරා,0
සමරා,0
පර්මිලා,1
පරුම්ලා,0
මධුරංග,1
සහානා,1
ඞසගානා,0
කොස්ගොඩ,1
කොස්ගොඩ,0
කොස්ගොඩ,0
කුමාරි,1
කුමාර,0
පොඩිමැණිකේ,1
පොඩිමැණිකේ,0
පොඩිමැණිකේ,0
අල්ලාපිච්චෙයි,1
අල්ලාපිචිචෙයි,0
කනත්තේ,1
කනත්තේ,0
කනත්තේ,0
මනුල,1
මතුල,0
යාසීන්,1
ආසින්,0
විදානෙලාගේ,1
විදානෙලාගේ,0
විදානෙලාගේ,0
කඳනෙ,1
අත්තනායක,1
නිරන්ජන්,1
ඞඝනිරන්ජන්,0
ඞනිරන්ජන්,0
මේරියන්,1
මේරයන්,0
ඞසඝඉමේරියන්,0
උදයකුමාරි,1
උදයකුමාර්,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
මානික්කගේ,1
මානික්කගේ,0
මානික්කගේ,0
ලක්මාල්,1
ේඨඡලක්මාල්,0
ඞලක්මාල්,0
අල්කේගමගේ,1
අල්කේගමගේ,0
අල්කේගමගේ,0
සනුසන්,1
ඞසනුසන්,0
අතවුද,1
අනවුදු,0
දෙනගම,1
දිසානායක,1
විජේකෝන්,1
වචිජපේකෝන්,0
විජේකෝන්ං,0
වීරක්කොඩි,1
චීිරක්කොඩි,0
වීරක්කොඩි,0
ෆාතිමා,1
නතර,0
අබ්දුල්,1
අබදුල්,0
අබදුල්,0
ආරච්චිගේ,1
ආරච්චිගේ,0
ආරච්චිගේං,0
ෂාලංක,1
නාලක,0
තෙන්නකෝන්,1
තෙන්නකෝන්,0
තෙන්නකෝන්,0
තේනුවර,1
තේනුවර,0
ඞතේතුවර,0
ෆාතිමා,1
ෆගානිම්,0
කීර්තන්,1
කංකානම්ලාගේ,1
කංකානමිලාගේ,0
කංකානම්ලාගේ,0
පතිරන්නැහැලාගේ,1
පතිරන්නැහැලාගේ,0
පතිරන්නැහැලාගේ,0
ගමගේ,1
ගමගේ,0
ගමගේ,0
රත්නායක,1
අබ්දුල්,1
අබදුල්,0
ඞඅබදුල්,0
ශ්‍යාමලී,1
ගශ්‍යෲ්‍යාමමී,0
පුරිජ්ජල,1
පුර්ජ්ජ්ළ,0
අජපුරිජ්්ල,0
සුදිරික්කු,1
සුදිර්ක්කු,0
ඉසුදිරික්කු,0
වික්‍රමසිංහ,1
ඕඇසවික්‍රමසිංං,0
සසින්,1
පාලුමුල්ලලාගේ,1
පාලූමුල්ලලාගේ,0
පාලූමුල්ලලාගේ,0
නිමාලි,1
ඬඞනිමාලි,0
ආරච්චිලාගේ,1
ආරච්චිලාගේ,0
ආරච්චිලාගේ,0
ප්‍රියංගික,1
සනෝජ්,1
සනෝථ්ි,0
ඞසනෝජ්,0
බෝදුවල,1
ඞබෝදුවල,0
බෝදුවල,0
නස්වරා,1
අශෝකා,1
ඞඈඅශෝකා,0
අශෝකා,0
මධුෂි,1
මධුමෂ්,0
ආරච්චිලාගේ,1
ආරච්චිලාගේ,0
ආරච්චිලාගේ,0
කාලිද්,1
කාළ,0
කාලිද,0
නෆ්‍රාස්,1
නශෆථ්‍රාස්,0
ඞනෆ්‍රාස්,0
ෆර්වින්,1
ඞඈඇෆර්වින්,0
හේෂානි,1
හනේෂානි,0
හේෂානි,0
පාකිලා,1
පාඛ්ලාං,0
කරදගහ,1
කරදුගශන,0
වීරතුංගගේ,1
චීරතුංගගේ,0
වීරතුංගගේ,0
තාරිකා,1
තාරකා,0
සෙම්බුකුට්ටි,1
සසම්බුකූට්ටි,0
කෙම්බුතුට්ටි,0
තන්ත්‍රිගේ,1
ඞතන්බ්‍රිනේ,0
තන්තිගේ,0
මොහොමඩ්,1
මොහොමඩ්,0
මොහොමඩ්,0
දියඟු,1
ංදියඹමු,0
දියවී,0
අනෝෂා,1
අනෝෂා,0
ඞඅනෝෂා,0
නඩරාජා,1
සුනාලි,1
සුනාළි,0
ඨසුනාලි,0
කුමුදිනී,1
කුමුදින්,0
සකුමුදිනී,0
සුමනාවති,1
සුමනාවනි,0
ඈඅසුමනාවති,0
විනෝධ්‍යා,1
විනෝධ්‍යා,0
විනෝධ්‍යා,0
රහීම්,1
රහිමී,0
රහම්,0
ගුණසීලි,1
ඞගුණසිලි,0
ගුණසිලි,0
වහුම්පුරගේ,1
වහුම්පුරගේ,0
වහුම්පුරගේ,0
දිසානායක,1
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
කෝෂිලා,1
කෝෂිලා,0
කෝෂලා,0
උෂානි,1
උජානි,0
සෂිමාල්,1
ේඞසෂ්මාල්,0
වර්ණසුලසූරියගේ,1
වර්ණසුලසූරියගේ,0
වර්ණසුලසූරියගේ,0
නසීර්,1
ආරච්චිලාගේ,1
ආරච්චිලාගේ,0
ආරච්චිලාගේ,0
බාලසූරිය,1
බාලසූරය,0
සසංක,1
ඞඉසසංක,0
නෙයිනා,1
ඞනෙයිනා,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
පද්ම,1
පදමඞ,0
ජෙනිටා,1
ඞඑපෙනිටා,0
ශඝජෙනිටා,0
කුමාර,1
බමාර,0
කුමාර්,1
බවාර්,0
අසිත,1
මුනියම්මා,1
ඛඞඈඡමුනියම්මා,0
වේළුසාමි,1
වේළුසාම්,0
වේෙථළසාමි,0
මලිත්,1
මළඳිත්,0
ප්‍රනාන්දු,1
පුෂ්පකුමාරි,1
පුමෂ්එඵකුමාර,0
දේවගේ,1
දේවගේ,0
දේවගේ,0
ජයතිලක,1
ජයතිලල,0
ඞඈජයතිලක,0
ගුණරත්නම්,1
ගුණරත්නම්ං,0
රණවීරගේ,1
රණවීරගේ,0
රණවීරගේ,0
බංඩාර,1
පෙරේරා,1
පෙරේරා,0
පෙරේරා,0
දේවින්දි,1
දේවින්ද,0
දේවින්ද,0
කදිරප්පුලි,1
ඛඞහකදඳිරප්පුලිං,0
ලක්මාල්,1
උලලක්මාල්,0
ඞඛඇඈහලක්මාල්,0
චන්ද්‍රාවතී,1
චන්ද්‍රාවඞී,0
ඞසචන්දාවතී,0
ආරච්චි,1
ආරච්ච්,0
හාල්පන්කොටුව,1
හාල්පන්කොටුව,0
හාල්පන්කොටුවං,0
ඉසුරු,1
යුරු,0
අයුරු,0
කුමාරගේ,1
කුමාරගේ,0
කුමාරගේ,0
වීරසිංහ,1
ඞවිරසිංහ,0
විරසිංහ,0
ගමගේ,1
ඛඞඛගමගේ,0
ගමගේ,0
සේනානායක,1
සේනානායක,0
සේනානායක,0
විජේරත්න,1
විජේරත්න,0
විජේරත්න,0
තොටමුන,1
තොටමුන,0
තොටමුන,0
පූච්චි,1
පූුච්චි,0
කෝෂිණී,1
කෝෂිතපක,0
කෝෂ,0
ෂම්මි,1
මම්ට්,0
ෂම්ම්,0
නිරෝෂිණී,1
නිරෝෂල,0
නිරෝෂෂ,0
වීරසේකර,1
චිරසේකර,0
වීරසේකර,0
දමයන්ති,1
මොහොම්මදු,1
මොහොම්මටු,0
හමොහොම්මදු,0
විමලසේන,1
විමලසේන,0
විමලසේන,0
ලියනගේ,1
ලියනෑග්,0
ලියනගේ,0
නුවන්,1
නුචන්,0
නුරන්,0
පේමාවතී,1
පේමාවතී,0
ඞපේමාවතී,0
කුසුමසිරි,1
කුසුමසිථටථ,0
ජිනදාස,1
ශෙල්ටන්,1
සඳලතා,1
චමිල්,1
චමල්,0
ජයනෙත්තිලාගේ,1
ජයනෙන්නිලාගේ,0
ජයනෙත්තිලාගේ,0
පුෂ්ප,1
වුෂ්ප,0
මධුක,1
මචුක,0
මෙන්ඩිස්,1
ඈමමන්ඩස්,0
ඞඝමෙන්ඩිස්ප,0
කාසිම්,1
ආරච්චිගේ,1
ආරච්චිගේ,0
ආරච්චිගේ,0
හේවාපේඩිගේ,1
හේවාපේඩිගේ,0
හේවෘාපේඩිගේ,0
ප්‍රේමචන්ද්‍ර,1
ප්‍රේමචන්ද්‍ර,0
ඞප්‍රේමචන්ද,0
අතුකෝරල,1
අතුකෝරල,0
අතුකෝරල,0
හුළුගල්ලේ,1
හුළුගල්ලේ,0
හුළුගල්ලේං,0
ජයසිංහගේ,1
ජයසිංහගේ,0
ජයසිංහගේ,0
ආරච්චිගේ,1
ආරච්චිගේ,0
ේඈආරච්චිගේ,0
පෙරේරා,1
පෙරේරාං,0
පෙරේරා,0
ආරච්චිගේ,1
ආරච්චිගේ,0
ඈආරච්චිගේං,0
ගුණසේකර,1
ගුණසේකර,0
ගුණසේකර,0
කුමාර,1
ක්‍රිෂ්ණජිනා,1
ක්‍රිෂ්ණපිනා,0
යසස්වින්,1
ෆසස්වින්,0
දයාරත්න,1
මදුරුසිංහ,1
හතමක්‍දුරැසිංහ,0
මදුරුසිංං,0
මෙත්ත්‍රිගේ,1
මෙතන්ත්‍රිගේ,0
මෙත්තිගේ,0
මධුරංග,1
මධුරග,0
ෆාතිමා,1
ෆාචව්මා,0
විජේනායක,1
විජේනායක,0
විජේනායක,0
මහිංස,1
මහිංං,0
ඉඳුනිල්,1
ඛේසඝඨඉඳුනිල්ං,0
ප්‍රනාන්දු,1
ඛඞඉප්‍රනාන්ද්‍ර,0
ඞඈඉඇප්‍රනාන්ද්‍රු,0
විමුක්ති,1
සෝමසිරි,1
සෝමසිර,0
ඞසොෝමසිරි,0
ගීතානි,1
ඛේඞන්‍රීතානි,0
සේනාපතිගේ,1
සේනාපනිගේ,0
සේනාපතිගේ,0
තිරේසම්මා,1
තිරේසම්මා,0
ඞතිරේසම්මා,0
ආරියප්පෙරුමගේ,1
ආරියප්පෙරැමගේ,0
ආරියප්පෙරුමගේ,0
ටිකිල්ලගේ,1
ටිකිල්ලගන්ේ,0
ටිකිල්ලගේ,0
කෝට්ටේ,1
කෝට්ටේ,0
කෝට්ටේ,0
ජයවීර,1
පුයව්ර,0
උමයංගනා,1
විදානෙලාගේ,1
විදානෙලාගේ,0
විදානෙලාගේ,0
හෙට්ටිආරච්චිගේ,1
මහටිටිආරච්චිගේ,0
හෙට්ටිආරච්චිගේ,0
සෙව්වන්දි,1
උජසෙව්වන්දි,0
කළුආරච්චිගේ,1
කළුආරච්චිගේ,0
කළුආරච්චිගේ,0
මාපිටියගේ,1
මාපිටියගේ,0
මාපිටියගේ,0
ලක්ෂානි,1
ලකෂානි,0
ධම්මික,1
ඤඈලෘධම්ම්තක,0
ඞසඞඨධම්මික,0
දේවගේ,1
ඞසදේවගේ,0
ඛදේවගේ,0
පංචලිංගම්,1
මහින්දරත්න,1
මහින්දරත්නං,0
හිනිපැල්ලගේ,1
හිනිපැල්ලගේ,0
හිනිපැල්ලගේ,0
මුහමද්,1
වමුහමද්,0
මුගමද්,0
දහම්ලී,1
දුහම්ලීි,0
ේඞදහම්ලීි,0
නිපුණි,1
නිපුනි,0
නිපුනි,0
නජීව,1
නප්වච්,0
නජ්ව්,0
ප්‍රේමදාස,1
ඈඅආළ්‍රේමලාස,0
ඈක්‍ප්‍රේමදාස,0
ජග්ලට්,1
ඞඉපජග්ලට්,0
පින්නවල,1
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
මහවඩුගේ,1
මහවඩුගේ,0
ඔමහවඩුගේ,0
මොහමඩ්,1
මොහමඩ්,0
මොහමඩ්,0
චමුදික,1
වමුදුක,0
රාසයියා,1
උරාසයියා,0
කුමාර,1
බමාර,0
සුමේද,1
සමේ,0
සුමේද,0
ගෙදර,1
උඩහේනේ,1
උඩහේනේ,0
උඩගේනේ,0
හිල්මි,1
ඬඞඛභිල්ම්,0
අබේසිංහ,1
අබේසිංහ,0
ඞඅබේසිං,0
රූපසිංහ,1
රෑපසිංචර,0
රුපසිහං,0
ස්ටේෆ්නි,1
ස්ටේග්නි,0
ස්ටේෆ්නි,0
ගෙදර,1
ශෙදර,0
වීරම්මා,1
වචවිරම්මා,0
අලගේන්ද්‍රන්,1
අලගේන්දුන්,0
අලගේන්දන්,0
අබේසිංහගේ,1
අබේසිංහගේ,0
අබේසිංහගේං,0
මුතුබණ්ඩා,1
මුඛබුඛන්ඩා,0
මනම්පේරිගේ,1
මනම්පේර්ගේ,0
මනම්පේරිගේටප,0
ඒකනායක,1
චිකනායක,0
කනකාම්බිගයි,1
කනකාමිබිගයි,0
චතුරිකා,1
චතුර්කා,0
සඇචතුරිකා,0
රෆීකා,1
එෆලිබතා,0
රෆිකා,0
අශාන්,1
ආරච්චිගේ,1
ආරච්චිගේ,0
ඞඈආරච්චිගේ,0
මාතර,1
දිනේෂි,1
දිනේෂ්,0
ඞදිනේෂි,0
රුබසිංහගේ,1
රැබසිංහගේ,0
රැබසිංහගේ,0
නිරංජලා,1
මැන්දිස්,1
ජෙරාඩ්,1
රපෙරාඩි,0
සහරා,1
සරා,0
සනරා,0
ඩයානා,1
යමුණා,1
ඞයමුණා,0
ඔමුහා,0
සමන්,1
වික්‍රමසිංහගේ,1
වික්‍රමසිංහගේ,0
වික්‍රමසිංහගේප,0
ජුනයිදීන්,1
ජුතයිදීන්,0
සුමන,1
නිශානි,1
ඞඨනිශානිං,0
මොහොමඩ්,1
මොහොමඩ්,0
මොහොමඩ්,0
සංජීව,1
සංජිව,0
සංජව,0
කරුණානායක,1
කරැණානායක,0
අධිකාරි,1
අධිකාර්,0
අබයදීරගේ,1
අබයදීරගේ,0
අබයදීරගේ,0
කල්පගේ,1
කල්පගේ,0
කල්පගේ,0
දුලාංජන,1
ඞඇඋදුලාංජනනා,0
දුලාංන,0
පහල,1
පනළ,0
ප්‍රියදර්ශනී,1
විශ්මා,1
මීරාසායිබු,1
හෂාන්,1
හාන්,0
සහන්,0
උඩහ,1
ඩන්,0
උඩන,0
කුමාරි,1
බමාරි,0
පුළුක්කුට්ටිගේ,1
පුළුක්කුටිටිගේ,0
පුළුක්කුට්ටිගේ,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
සෝමවතී,1
සෝමවතී,0
ේඞඔහසෝමවතී,0
කුත්තුස්,1
රමණි,1
රමනි,0
කුමාර,1
දෙනිය,1
දෙනය,0
විරාජ්,1
ඉංචිරජි,0
ශ්‍රියානි,1
මේධානි,1
මේධානි,0
මේධානි,0
වහිඩ්,1
වහිවි,0
ගල්ලැනේ,1
ගල්ලැනේ,0
ඞගල්ලැනේ,0
වීරසිංහ,1
ඞඉවීරසිංහ,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
වර්ණකුල,1
චර්ණකුල,0
කිශොක්,1
ඞසකිශොක්,0
සකිශොක්ං,0
ප්‍රසංග,1
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
විජේසිරි,1
වච්ිෆේසිරි,0
ඞවිජේසිරටි,0
කාංචනා,1
ඞකාංචනා,0
කරුනා,1
කරැනා,0
කරුනාං,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
විනේෂ,1
විනේෂ,0
තනවිනේෂ,0
රංගසූරිය,1
රංගසූර්ය,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
ජුලීඈන්,1
ජපුලඈන්,0
ජුලිඇන්,0
රූපසිංහ,1
රෑපසිංහං,0
අගම්පොඩි,1
අගම්පොඩි,0
අගම්පොඩි,0
ජමාලියා,1
ජමාලියාම,0
ජෙස්මියා,1
බාර්බරා,1
බාර්බා,0
තුජීක්කා,1
තුජපිකත්කා,0
ඞතුජික්කා,0
හයාත්තුම්මා,1
තයාත්තුමිමා,0
ගනේගම,1
ගනේගම,0
ගනේගම,0
ධම්මිකා,1
ධම්මිකාං,0
ඛඞඝධම්මිකා,0
බණ්දන,1
ඉබණ්දනන,0
බණ්ේන්,0
ලියන,1
ලියය,0
සජාත්,1
දිල්ශංක,1
දිල්ශං,0
දිල්ශක,0
ඩිල්රුක්ෂි,1
ඩ්ල්රැක්ෂි,0
ඩිල්රැක්ෂි,0
සිසිර,1
තරිඳු,1
තර්ළු,0
තරිදු,0
මොහොමඩ්,1
මොහොමඩ්,0
මොහොමඩ්,0
රණසිංහ,1
ලසත්,1
සත්,0
ඞලසත්,0
අයිවරින්,1
ඞඉඅයිවර්න්,0
අසිවරින්,0
ගමරාලලාගේ,1
ගමරාලලාගේ,0
ගමරාලලාගේ,0
විජේනායක,1
චිජේනායක,0
විජේනායක,0
විදානලාගේ,1
විදානලාගේ,0
විදානලාගේ,0
නවනිදකුමාර්,1
නචනිදකුමාර්ං,0
විජයමුනි,1
චිජයමුනි,0
ජයකොඩි,1
ජයකොඩිං,0
ජයකොඩි,0
කනවදි,1
ඞකනවදි,0
ඩිලාන්,1
නිශාන්ත,1
නිශාන්න,0
ඞනිශාන්ත,0
සමීර,1
සමිර,0
ඉන්දරතන,1
කරුණාරත්න,1
කරැණාරත්න,0
කරුණාරත්නං,0
නිසංසලා,1
ගනේගේ,1
ගනේගේ,0
ේශගනේගේ,0
රුජිර,1
රැජපිර,0
රූජර,0
නවෝදා,1
නවෝදා,0
නවෝදා,0
සෝමාවතී,1
සෝමාවතී,0
සෝමාවතීප,0
කවීෂ්,1
කවීම්,0
කිවීෂම්,0
රවීන්ත්‍රීලිංගම්,1
රවීන්තීලිංගම්,0
පෙරේරා,1
පෙරේරා,0
ඞපෙරේරාං,0
දේවගේ,1
දේවගේ,0
දේවගේ,0
ප්‍රනාන්දු,1
ඞඨඅනාන්ද්‍රු,0
ප්‍රනාන්ද්‍ර,0
කරුණාරත්න,1
කරුණාරත්නං,0
වාහිඩ්,1
වාඞ්ඩ්,0
වාහ්ඩ්,0
කුමාර,1
ධම්මික,1
ධම්ම්ත,0
ඩම්ම්ක,0
රත්නායක,1
හරින්ද්‍ර,1
හරින්දුු,0
හරින්දු,0
වයින්දරසිංහ,1
වසයින්දරසිංහ,0
චයින්දරසිංහ,0
අප්පුහාමිල්ලාගේ,1
අප්පුහාමිල්ලාගේ,0
අප්පුහාමිල්ලාගේ,0
දෙනිය,1
මදූෂා,1
මදූපා,0
මනා,0
වෙත්තමුණි,1
වෙත්බමුණි,0
සුමිත්,1
සුම්ත්,0
තනිරානි,1
ඞතනිරානි,0
වික්‍රම,1
විටම,0
විත්‍රම්,0
සත්තියමූර්ති,1
සත්තියමූර්නි,0
සත්තියමූරති,0
සඳරුවන්,1
සඳරැවන්,0
